tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569777607371128000.00 ,positive,1,null,null,Virgin America,null,SkateMamas,null,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,null,2015/2/23 0:35,Los Angeles. CA,null
569774078233419000.00 ,positive,1,null,null,Virgin America,null,dngoo,null,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,null,2015/2/23 0:21,Near a park. water. or lights,Pacific Time (US & Canada)
569770363623575000.00 ,positive,1,null,null,Virgin America,null,SamBrittenham,null,0,@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight . and they kept things entertaining,null,2015/2/23 0:06,USA,Eastern Time (US & Canada)
569748316776325000.00 ,negative,0.6832,Customer Service Issue,0.3773,Virgin America,null,usagibrian,null,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,null,2015/2/22 22:39,San Francisco CA,Pacific Time (US & Canada)
569741221783957000.00 ,negative,1,Flight Booking Problems,0.6767,Virgin America,null,usagibrian,null,0,@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks . what is the problem?,null,2015/2/22 22:11,San Francisco CA,Pacific Time (US & Canada)
569737603617943000.00 ,negative,1,Customer Service Issue,0.6527,Virgin America,null,KindofLuke,null,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,null,2015/2/22 21:56,null,null
569714127792254000.00 ,positive,1,null,null,Virgin America,null,ptbrodie,null,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,null,2015/2/22 20:23,San Francisco,null
569675144353828000.00 ,positive,1,null,null,Virgin America,null,cheryleng,null,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,[33.9469039. -118.40716847],2015/2/22 17:48,null,Pacific Time (US & Canada)
569674358135914000.00 ,neutral,1,null,null,Virgin America,null,HishamSharaby,null,0,@VirginAmerica Do you provide complimentary upgrades to first class . if there are available seats?,null,2015/2/22 17:45,New York,Eastern Time (US & Canada)
569666477265018000.00 ,negative,0.6703,Customer Service Issue,0.6703,Virgin America,null,ChrisFordisHere,null,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,[51.04345575. -114.06071363],2015/2/22 17:14,NYC,Tehran
569652497947734000.00 ,positive,1,null,null,Virgin America,null,JKF1897,null,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,null,2015/2/22 16:18,null,null
569649116487290000.00 ,neutral,1,null,null,Virgin America,null,F6x,null,0,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,[40.64662464. -73.77090177],2015/2/22 16:05,San Francisco. CA,Pacific Time (US & Canada)
569643262459269000.00 ,neutral,0.6535,null,0,Virgin America,null,lawyang588,null,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,null,2015/2/22 15:41,null,null
569642845516275000.00 ,negative,1,Customer Service Issue,0.6448,Virgin America,null,melokudo,null,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,null,2015/2/22 15:40,null,Eastern Time (US & Canada)
569634318349246000.00 ,negative,1,Can't Tell,1,Virgin America,null,ChrysiChrysic,null,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,null,2015/2/22 15:06,null,null
569633630978310000.00 ,neutral,1,null,null,Virgin America,null,nikkisixxfan93,null,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,null,2015/2/22 15:03,Sacramento.California,Pacific Time (US & Canada)
569633279546036000.00 ,negative,1,Cancelled Flight,0.6875,Virgin America,null,ChrysiChrysic,null,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,null,2015/2/22 15:02,null,null
569630092273410000.00 ,negative,1,Late Flight,1,Virgin America,null,MOCBlogger,null,0,@VirginAmerica Another delayed flight? #likingyoulessandless,null,2015/2/22 14:49,San Diego,Alaska
569627480425766000.00 ,negative,1,Customer Service Issue,1,Virgin America,null,tfaz,null,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,null,2015/2/22 14:39,Oakland. California,Pacific Time (US & Canada)
569625739231948000.00 ,positive,1,null,null,Virgin America,null,lisaptv,null,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,null,2015/2/22 14:32,null,Mountain Time (US & Canada)
569625609799774000.00 ,neutral,1,null,null,Virgin America,null,dropapp,null,0,@VirginAmerica . @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9,null,2015/2/22 14:31,null,null
569620102389350000.00 ,positive,0.7011,null,null,Virgin America,null,HollywoodHotMom,null,0,@VirginAmerica always!!! Xoxo,null,2015/2/22 14:09,All Over!,Pacific Time (US & Canada)
569619569372823000.00 ,negative,1,Flight Booking Problems,1,Virgin America,null,GoShar2012,null,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,null,2015/2/22 14:07,Providence. RI,Eastern Time (US & Canada)
569618527948115000.00 ,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,null,MOCBlogger,null,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,null,2015/2/22 14:03,San Diego,Alaska
569616490380439000.00 ,positive,1,null,null,Virgin America,null,SkateMamas,null,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,null,2015/2/22 13:55,Los Angeles. CA,null
569615109363929000.00 ,neutral,0.355,null,0,Virgin America,null,FiDiFamilies,null,0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 馃槂,null,2015/2/22 13:49,New York City ,Eastern Time (US & Canada)
569614365755899000.00 ,negative,0.6889,Late Flight,0.6889,Virgin America,null,jarrydosborne,null,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,null,2015/2/22 13:47,New York,Eastern Time (US & Canada)
569614024578600000.00 ,positive,1,null,null,Virgin America,null,HollywoodHotMom,null,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,null,2015/2/22 13:45,All Over!,Pacific Time (US & Canada)
569609971383586000.00 ,negative,1,Cancelled Flight,1,Virgin America,null,mlorenzen,null,0,@VirginAmerica I paid the premium to fly you across the country . you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(,null,2015/2/22 13:29,iPhone: 29.741360.-90.131523,Pacific Time (US & Canada)
569608328998887000.00 ,negative,0.679,Flight Booking Problems,0.3684,Virgin America,null,Tyler_Starrine,null,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,null,2015/2/22 13:23,Los Angeles,Pacific Time (US & Canada)
569599867716132000.00 ,positive,1,null,null,Virgin America,null,jessicajaymes,null,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,[33.94652852. -118.40766257],2015/2/22 12:49,hollywood. california,Pacific Time (US & Canada)
569596445680115000.00 ,positive,1,null,null,Virgin America,null,livingfitly,null,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,null,2015/2/22 12:35,Washington. DC,Eastern Time (US & Canada)
569596097540132000.00 ,negative,1,Damaged Luggage,0.6501,Virgin America,null,khartline,null,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,null,2015/2/22 12:34,Las Vegas,Pacific Time (US & Canada)
569594386066984000.00 ,negative,1,Damaged Luggage,1,Virgin America,null,khartline,null,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,null,2015/2/22 12:27,Las Vegas,Pacific Time (US & Canada)
569586660909973000.00 ,neutral,1,null,null,Virgin America,null,MACRoxburgh,null,0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,null,2015/2/22 11:56,null,Atlantic Time (Canada)
569580805036453000.00 ,positive,1,null,null,Virgin America,null,paulnakada,null,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),null,2015/2/22 11:33,San Francisco,Pacific Time (US & Canada)
569575679722786000.00 ,neutral,1,null,null,Virgin America,null,wildcatdad,null,0,@VirginAmerica is your website ever coming back online?,null,2015/2/22 11:13,null,null
569575003248676000.00 ,neutral,0.6732,null,0,Virgin America,null,RheaThurman1,null,0,@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday . February 23?,null,2015/2/22 11:10,null,null
569574973662232000.00 ,neutral,1,null,null,Virgin America,null,Osiris91780,null,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,null,2015/2/22 11:10,null,null
569574961158815000.00 ,neutral,1,null,null,Virgin America,null,HeatherWhoo,null,0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,null,2015/2/22 11:10,null,null
569572942381649000.00 ,negative,1,Customer Service Issue,0.6983,Virgin America,null,paulnakada,null,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,null,2015/2/22 11:02,San Francisco,Pacific Time (US & Canada)
569572740723712000.00 ,negative,0.6593,Cancelled Flight,0.6593,Virgin America,null,RampantSmashing,null,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,null,2015/2/22 11:01,CA,null
569566981835218000.00 ,negative,1,Flight Booking Problems,0.6556,Virgin America,null,intlwriter,null,0,@VirginAmerica I rang . but there is a wait for 35 minutes!! I can book the same ticket through a vendor . fix your site,null,2015/2/22 10:38,@ the moment in New Delhi,Pacific Time (US & Canada)
569564853460807000.00 ,negative,1,Late Flight,0.3571,Virgin America,null,finslippy,null,0,@VirginAmerica got a flight (we were told) for 4:50 today.. .checked my email and its for 4;50 TOMORROW. This is unacceptable.,null,2015/2/22 10:30,Brooklyn,Eastern Time (US & Canada)
569564610837086000.00 ,negative,1,Cancelled Flight,1,Virgin America,null,finslippy,null,0,@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule . told I could get a flight for today...(1/2),null,2015/2/22 10:29,Brooklyn,Eastern Time (US & Canada)
569562202405019000.00 ,negative,1,Bad Flight,1,Virgin America,null,Gr8Fratsby,null,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,null,2015/2/22 10:19,Washington. DC,Eastern Time (US & Canada)
569541127340040000.00 ,negative,0.6517,Customer Service Issue,0.3371,Virgin America,null,sbaaronson,null,0,@VirginAmerica is the website down?,null,2015/2/22 8:56,Los Angeles,null
569540405676654000.00 ,negative,0.68,Customer Service Issue,0.35,Virgin America,null,jonesbasf,null,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,null,2015/2/22 8:53,null,null
569494748341407000.00 ,negative,1,Customer Service Issue,0.7002,Virgin America,null,Gr8Fratsby,null,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,null,2015/2/22 5:51,Washington. DC,Eastern Time (US & Canada)
569482263345307000.00 ,neutral,1,null,null,Virgin America,null,NewsSWA,null,0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,null,2015/2/22 5:02,FL410,Sydney
569477692166316000.00 ,negative,1,Customer Service Issue,1,Virgin America,null,CSHangover,null,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,null,2015/2/22 4:43,Tokyo,Irkutsk
569461469042966000.00 ,negative,1,longlines,0.6818,Virgin America,null,girlphotophilly,null,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,null,2015/2/22 3:39,Philadelphia. Pa,Eastern Time (US & Canada)
569459618881019000.00 ,neutral,1,null,null,Virgin America,null,NewsSWA,null,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,null,2015/2/22 3:32,FL410,Sydney
569452063920226000.00 ,neutral,1,null,null,Virgin America,null,NewsSWA,null,0,@VirginAmerica Beats EPS Views . Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu,null,2015/2/22 3:02,FL410,Sydney
569447071910105000.00 ,neutral,1,null,null,Virgin America,null,Graemelodge5545,null,0,@VirginAmerica Lister to my show my on Monday 1230 130,null,2015/2/22 2:42,null,null
569429411646156000.00 ,neutral,1,null,null,Virgin America,null,NewsSWA,null,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,null,2015/2/22 1:32,FL410,Sydney
569369239183872000.00 ,negative,1,Can't Tell,0.663,Virgin America,null,Boards707,null,0,@VirginAmerica congrats . you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...,null,2015/2/21 21:32,Belmar. NJ,Eastern Time (US & Canada)
569368160291463000.00 ,negative,1,Customer Service Issue,0.6777,Virgin America,null,MikeWiener,null,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,null,2015/2/21 21:28,null,Eastern Time (US & Canada)
569356387785900000.00 ,neutral,0.6816,null,0,Virgin America,null,khartline,null,0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,null,2015/2/21 20:41,Las Vegas,Pacific Time (US & Canada)
569354267854704000.00 ,positive,1,null,null,Virgin America,null,simpasmore,null,0,@VirginAmerica Thank you for the follow,null,2015/2/21 20:33,Barbados ,Eastern Time (US & Canada)
569351220097216000.00 ,negative,1,Customer Service Issue,1,Virgin America,null,ChrysiChrysic,null,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,null,2015/2/21 20:21,null,null
569348775631675000.00 ,negative,1,Cancelled Flight,0.3709,Virgin America,null,ChrysiChrysic,null,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,null,2015/2/21 20:11,null,null
569324558999691000.00 ,neutral,0.6701,null,0,Virgin America,null,TTINAC11,null,0,@VirginAmerica @TTINAC11 I DM you,null,2015/2/21 18:35,Las Vegas. NV,Mountain Time (US & Canada)
569323106210152000.00 ,neutral,0.6942,null,0,Virgin America,null,elaurawrr,null,0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 馃槱馃槶,null,2015/2/21 18:29,null,Arizona
569323082701275000.00 ,negative,1,Customer Service Issue,0.7148,Virgin America,null,joyabsalon,null,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,null,2015/2/21 18:29,Northern Virginia,Eastern Time (US & Canada)
